500.000000,7579.620000,1.850000,3.340000,0.000000,-11018.000000,3054.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,0.180000,0.540000,0.000000,-11020.000000,0.000000,-5.126000,0.000000,7.370000
500.000000,7579.620000,2.030000,-0.970000,0.000000,-11020.000000,0.000000,-5.126000,0.000000,7.370000
500.000000,7579.620000,1.850000,3.340000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,0.740000,-1.320000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.010000,-2.750000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.410000,-2.720000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.000000,-3.830000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.440000,-4.790000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.450000,-5.600000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.150000,-6.440000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.350000,-7.220000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.540000,-8.280000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.720000,-9.170000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.670000,-10.000000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.570000,-10.860000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.530000,-11.700000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.040000,-12.450000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.870000,-13.630000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.570000,-14.440000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.100000,-15.140000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.900000,-16.200000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.960000,-16.940000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.200000,-17.870000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,1.980000,-18.690000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.030000,-19.520000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.200000,-20.410000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.080000,-21.350000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.230000,-22.140000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.390000,-23.040000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.210000,-23.900000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.440000,-24.770000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.470000,-25.620000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.410000,-26.500000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.470000,-27.350000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.470000,-28.180000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.450000,-29.170000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.600000,-29.970000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.660000,-30.820000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.640000,-31.740000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.710000,-32.570000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.730000,-33.350000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.730000,-34.270000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.880000,-35.170000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.870000,-35.950000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.860000,-36.770000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.910000,-37.750000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,2.960000,-38.620000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.010000,-39.500000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.050000,-40.440000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.120000,-41.340000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.090000,-42.220000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.120000,-43.100000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.190000,-43.920000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.220000,-44.770000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.280000,-45.720000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.330000,-46.600000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.330000,-47.410000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.350000,-48.340000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.350000,-49.220000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.370000,-50.050000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.420000,-50.950000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.460000,-51.920000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.480000,-52.760000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.570000,-53.620000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.580000,-54.530000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.620000,-55.410000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.630000,-56.400000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.620000,-57.220000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.660000,-58.150000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.550000,-58.650000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
500.000000,7579.620000,3.740000,-59.870000,0.000000,-11018.000000,0.000000,-5.128000,0.000000,7.370000
